IO Type,Blocksize,Number of Jobs,IO Depth,Data size,Duration,IO Engine,Read Bandwidth (KB/s),Read IOPS,Read Latency Min (ms),Read Latency Max (ms),Read Latency Avg (ms),Read Latency Dev (ms),Write Bandwidth (KB/s),Write IOPS,Write Latency Min (ms),Write Latency Max (ms),Write Latency Avg (ms),Write Latency Dev (ms),CPU Usage: User,CPU Usage: System
randwrite,1M,40,4,2G,300,libaio,0,0,0,0,0.000000,0.000000,69607,67,8236,110576,58829.448590,2928.201183,0.410290%,0.650264%
randwrite,1M,40,8,2G,300,libaio,0,0,0,0,0.000000,0.000000,69718,68,12062,230152,117473.211611,30013.978834,0.402594%,0.608224%
randwrite,1M,40,16,2G,300,libaio,0,0,0,0,0.000000,0.000000,70460,68,47120,467393,232409.656690,69388.175322,0.383884%,0.592154%
randwrite,1M,40,32,2G,300,libaio,0,0,0,0,0.000000,0.000000,69684,68,121529,1639198,467252.635589,238060.434230,0.381875%,0.603803%
randwrite,1M,40,64,2G,300,libaio,0,0,0,0,0.000000,0.000000,70627,68,131471,2754423,916414.922928,343041.638220,0.370275%,0.640233%
randwrite,1M,40,128,2G,300,libaio,0,0,0,0,0.000000,0.000000,69120,67,169300,4638098,1847024.945934,486111.986388,0.373280%,0.621578%
rw,512,40,1,2G,300,libaio,2115,4230,15,1605289,116.839799,1965.904894,2114,4228,14,4110994,117.757642,3880.298652,2.310333%,7.485333%
rw,512,40,2,2G,300,libaio,2042,4084,20,3754296,248.469639,5074.426355,2041,4082,20,223391,239.859074,1633.602176,2.245333%,8.331333%
rw,512,40,4,2G,300,libaio,1878,3757,29,1674497,531.198631,3162.567170,1879,3759,31,1674496,531.971079,3164.930901,2.117645%,8.791912%
rw,512,40,8,2G,300,libaio,1972,3944,61,120188,1013.931758,1909.882495,1971,3943,63,120179,1013.622055,1902.242710,2.123667%,9.578667%
rw,512,40,16,2G,300,libaio,1982,3964,123,2734181,2018.345458,7444.226294,1981,3963,122,2734179,2016.792219,7424.557868,2.194000%,10.446333%
rw,512,40,32,2G,300,libaio,1983,3967,347,1324094,4032.543826,5242.853912,1983,3966,291,1324094,4033.229664,4961.150038,2.334333%,11.549333%
rw,512,40,64,2G,300,libaio,1850,3700,304,5307422,8614.367270,29021.764967,1850,3701,304,5307421,8677.345632,32079.974902,3.489953%,17.517766%
rw,512,40,128,2G,300,libaio,1879,3758,1977,2557874,16980.196521,26410.560780,1879,3759,1982,2557875,17011.262590,26647.030240,3.708309%,17.554550%
rw,1k,40,1,2G,300,libaio,4169,4169,15,467883,118.359146,1240.872545,4168,4168,14,353386,119.608439,1275.216592,2.289992%,7.499642%
rw,1k,40,2,2G,300,libaio,4014,4014,18,1651143,247.788793,2822.878461,4012,4012,20,3591213,249.122680,4983.050279,2.144667%,8.242000%
rw,1k,40,4,2G,300,libaio,3790,3790,26,2525351,526.440315,3289.809826,3789,3789,24,2525352,527.847417,4702.056714,2.106000%,8.780333%
rw,1k,40,8,2G,300,libaio,3839,3839,55,1514691,1040.755585,3556.007513,3839,3839,55,1514691,1041.743949,3555.072469,2.117667%,9.180000%
rw,1k,40,16,2G,300,libaio,4050,4050,121,41434,1975.254325,1995.695822,4048,4048,122,41435,1975.032570,1997.024734,2.131000%,10.188333%
rw,1k,40,32,2G,300,libaio,4082,4082,229,2906477,3920.609310,11738.860831,4079,4079,229,2906476,3919.435538,11508.603305,2.244659%,11.190296%
rw,1k,40,64,2G,300,libaio,3812,3812,389,1126225,8396.139750,9400.369553,3812,3812,381,1126225,8390.475754,9554.410509,3.210635%,16.076839%
rw,1k,40,128,2G,300,libaio,3618,3618,2234,3286655,17678.304860,33918.434449,3618,3618,2665,3286655,17689.398259,34217.697432,3.514275%,15.641406%
rw,4k,40,1,2G,300,libaio,15798,3949,17,74498,126.109149,1197.629799,15778,3944,16,63618,125.371050,1205.328381,2.171993%,7.140310%
rw,4k,40,2,2G,300,libaio,16291,4072,21,3410439,251.147958,6445.857172,16266,4066,19,1374749,238.779729,2754.715079,2.285667%,8.165667%
rw,4k,40,4,2G,300,libaio,15026,3756,34,1696890,533.025923,4203.168355,15008,3752,31,1696877,531.222800,3779.113877,2.094667%,8.409000%
rw,4k,40,8,2G,300,libaio,15384,3846,54,1223344,1037.660591,3982.312147,15367,3841,55,1223345,1042.437597,4243.760448,2.052986%,9.246938%
rw,4k,40,16,2G,300,libaio,15510,3877,112,928351,2060.857807,3405.024185,15493,3873,124,928693,2066.679169,4005.517959,2.038333%,9.038333%
rw,4k,40,32,2G,300,libaio,16114,4028,248,1902689,3975.573220,7586.551397,16089,4022,264,1902694,3972.751771,7179.930726,2.100312%,9.530238%
rw,4k,40,64,2G,300,libaio,13675,3418,270,1756503,9367.934569,15304.910513,13653,3413,276,1756468,9364.904325,14908.825938,2.101972%,9.700537%
rw,4k,40,128,2G,300,libaio,13734,3433,1622,71344,18649.655803,7648.236556,13711,3427,1626,71345,18649.493889,7641.441899,2.433293%,9.890502%
rw,8k,40,1,2G,300,libaio,28583,3572,22,65063,138.179029,1255.762412,28537,3567,19,60058,140.024178,1293.381241,2.098667%,6.692333%
rw,8k,40,2,2G,300,libaio,33103,4137,23,3441756,245.211308,5092.357534,33047,4130,20,2761390,236.953887,3995.890399,2.168326%,7.683974%
rw,8k,40,4,2G,300,libaio,30870,3858,34,1963131,517.911770,5088.031063,30827,3853,34,1963130,518.133366,4076.473651,2.082326%,8.241973%
rw,8k,40,8,2G,300,libaio,31564,3945,58,1072489,1011.665809,3138.747220,31513,3939,56,1072486,1016.525878,3748.940504,2.055653%,8.991273%
rw,8k,40,16,2G,300,libaio,31036,3879,87,891535,2059.258537,4181.776645,30993,3874,128,891537,2066.828519,4393.079619,1.858988%,8.643276%
rw,8k,40,32,2G,300,libaio,29984,3748,254,808666,4272.635728,4870.606090,29938,3742,252,808667,4270.577079,4870.936675,1.927994%,8.541972%
rw,8k,40,64,2G,300,libaio,28026,3503,254,764533,9139.534411,8008.985883,27979,3497,262,764534,9139.710645,8018.923036,1.981333%,7.855667%
rw,8k,40,128,2G,300,libaio,27151,3393,797,3066373,18843.336703,27145.889853,27117,3389,785,3066372,18883.307871,28174.559131,2.119298%,7.628540%
rw,16k,40,1,2G,300,libaio,26469,1654,37,1218607,291.526410,3011.178616,26393,1649,38,1792744,311.885110,3169.351375,1.876321%,6.284625%
rw,16k,40,2,2G,300,libaio,22985,1436,30,2103782,687.194810,3836.418116,22922,1432,32,3046438,705.400804,7611.378327,2.114333%,7.897667%
rw,16k,40,4,2G,300,libaio,22892,1430,54,35315,1399.455031,2094.680775,22828,1426,52,35316,1398.768606,2094.036744,2.419659%,9.728301%
rw,16k,40,8,2G,300,libaio,23014,1438,110,563372,2785.246711,2893.379956,22950,1434,107,563371,2782.984444,2334.210958,2.285000%,10.140000%
rw,16k,40,16,2G,300,libaio,25851,1615,240,34435,4962.679485,1503.574931,25774,1610,301,34433,4953.632785,1481.664202,3.087979%,13.799241%
rw,16k,40,32,2G,300,libaio,24535,1533,360,44796,10431.452459,4121.625425,24457,1528,380,44792,10439.142984,4123.285663,4.992600%,21.221384%
rw,16k,40,64,2G,300,libaio,25949,1621,349,113184,19757.727850,13236.801717,25875,1617,350,115771,19737.400965,13220.750821,4.887268%,20.241730%
rw,16k,40,128,2G,300,libaio,25923,1620,2676,4764590,39582.669789,58769.849447,25845,1615,2668,4764619,39489.660253,53965.735287,5.799807%,23.986200%
rw,1M,40,1,2G,300,libaio,72079,70,626,24727,6753.890752,3744.288403,67474,65,691,23714,7955.535714,3503.361248,0.396667%,0.889000%
rw,1M,40,2,2G,300,libaio,70555,68,871,39395,15596.484157,4799.393135,65896,64,979,38378,14365.986688,4447.594431,0.431991%,0.855983%
