IO Type,Blocksize,Number of Jobs,IO Depth,Data size,Duration,IO Engine,Read Bandwidth (KB/s),Read IOPS,Read Latency Min (ms),Read Latency Max (ms),Read Latency Avg (ms),Read Latency Dev (ms),Write Bandwidth (KB/s),Write IOPS,Write Latency Min (ms),Write Latency Max (ms),Write Latency Avg (ms),Write Latency Dev (ms),CPU Usage: User,CPU Usage: System
randwrite,1M,4,64,20G,30,libaio,0,0,0,0,0.000000,0.000000,4516693,4410,6303,80994,57971.798912,9464.121158,6.431594%,9.576170%
randwrite,1M,4,128,20G,30,libaio,0,0,0,0,0.000000,0.000000,4516557,4410,13959,142372,115733.150843,9171.996248,6.370838%,9.737020%
randwrite,1M,4,256,20G,30,libaio,0,0,0,0,0.000000,0.000000,4516597,4410,7438,258414,230587.078637,17071.874353,6.544119%,9.633356%
randwrite,1M,4,512,20G,30,libaio,0,0,0,0,0.000000,0.000000,4515676,4409,12775,491988,457667.119332,45058.359984,6.941818%,9.605597%
randwrite,10M,4,1,20G,30,libaio,0,0,0,0,0.000000,0.000000,4432305,432,6001,11051,9237.252714,382.594210,6.532065%,9.084394%
randwrite,10M,4,32,20G,30,libaio,0,0,0,0,0.000000,0.000000,4516172,441,13915,318135,287757.629210,22444.516398,6.237664%,9.045029%
randwrite,10M,4,64,20G,30,libaio,0,0,0,0,0.000000,0.000000,4515871,441,17288,607002,569972.303202,62132.607043,6.925639%,9.122325%
randwrite,10M,4,128,20G,30,libaio,0,0,0,0,0.000000,0.000000,4515861,441,18228,1190580,1117559.759329,176690.178058,7.249829%,9.170568%
randwrite,10M,4,256,20G,30,libaio,0,0,0,0,0.000000,0.000000,4515941,441,21969,2348327,2145257.067296,490047.260550,7.587430%,9.065772%
randwrite,10M,4,512,20G,30,libaio,0,0,0,0,0.000000,0.000000,4516282,441,21957,4675344,3931488.232686,1299962.391699,7.484466%,9.236894%
